locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOKLNMHI_00389	CDS	645				hypothetical protein
FOKLNMHI_00390	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
FOKLNMHI_00391	CDS	648				hypothetical protein
FOKLNMHI_00392	CDS	780	rip2		COG1994	Putative zinc metalloprotease Rip2
FOKLNMHI_00393	CDS	438				hypothetical protein
FOKLNMHI_00394	CDS	828				hypothetical protein
FOKLNMHI_00395	CDS	1383			COG2239	Magnesium transporter MgtE
FOKLNMHI_00396	CDS	1035	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
FOKLNMHI_00397	CDS	684			COG0586	putative membrane protein
FOKLNMHI_00398	CDS	1131				hypothetical protein
FOKLNMHI_00399	CDS	594				hypothetical protein
FOKLNMHI_00400	CDS	390				hypothetical protein
FOKLNMHI_00401	CDS	1221				hypothetical protein
FOKLNMHI_00402	CDS	603				hypothetical protein
FOKLNMHI_00403	CDS	897				hypothetical protein
FOKLNMHI_00404	CDS	594	pucB		COG2068	Purine catabolism protein PucB
FOKLNMHI_00405	CDS	756				hypothetical protein
FOKLNMHI_00406	CDS	2400	cutL	1.2.5.3		Carbon monoxide dehydrogenase large chain
FOKLNMHI_00407	CDS	480	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
FOKLNMHI_00408	CDS	903	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
FOKLNMHI_00409	CDS	1158	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
FOKLNMHI_00410	CDS	1032			COG0583	putative HTH-type transcriptional regulator
FOKLNMHI_00411	CDS	225				hypothetical protein
FOKLNMHI_00412	CDS	462				hypothetical protein
FOKLNMHI_00413	CDS	651	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
FOKLNMHI_00414	CDS	909				hypothetical protein
FOKLNMHI_00415	CDS	540	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
FOKLNMHI_00416	CDS	855				hypothetical protein
FOKLNMHI_00417	CDS	345	clpB		COG0542	Chaperone protein ClpB
FOKLNMHI_00418	CDS	135				hypothetical protein
FOKLNMHI_00419	CDS	354				hypothetical protein
FOKLNMHI_00420	CDS	1278	hmp_1	1.14.12.17		Flavohemoprotein
FOKLNMHI_00421	CDS	3258			COG2771	Putative HTH-type transcriptional regulator
FOKLNMHI_00422	CDS	618				hypothetical protein
FOKLNMHI_00423	CDS	672				hypothetical protein
FOKLNMHI_00424	CDS	1260	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
FOKLNMHI_00425	CDS	423				hypothetical protein
FOKLNMHI_00426	CDS	1221	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
FOKLNMHI_00427	CDS	1413	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
FOKLNMHI_00428	CDS	264				hypothetical protein
FOKLNMHI_00429	CDS	735				hypothetical protein
FOKLNMHI_00430	CDS	720				hypothetical protein
FOKLNMHI_00431	CDS	405				hypothetical protein
FOKLNMHI_00432	CDS	417				hypothetical protein
FOKLNMHI_00433	CDS	195				hypothetical protein
FOKLNMHI_00434	CDS	642				hypothetical protein
FOKLNMHI_00435	CDS	1230	dap_1	3.4.11.19		D-aminopeptidase
FOKLNMHI_00436	CDS	1188	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FOKLNMHI_00437	CDS	372				hypothetical protein
FOKLNMHI_00438	CDS	2877	mmpL1		COG2409	putative transport protein MmpL1
FOKLNMHI_00439	CDS	429	mmpS4_1			Siderophore export accessory protein MmpS4
FOKLNMHI_00440	CDS	1758		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
FOKLNMHI_00441	CDS	4209				hypothetical protein
FOKLNMHI_00442	CDS	819	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
FOKLNMHI_00443	CDS	1011	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
FOKLNMHI_00444	CDS	2073	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
FOKLNMHI_00445	CDS	1158	ackA	2.7.2.1	COG0282	Acetate kinase
FOKLNMHI_00446	CDS	2253	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
FOKLNMHI_00447	CDS	987				hypothetical protein
FOKLNMHI_00448	CDS	1320				hypothetical protein
FOKLNMHI_00449	CDS	621	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
FOKLNMHI_00450	CDS	669	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
FOKLNMHI_00451	CDS	1023	thiO	1.4.3.19	COG0665	Glycine oxidase
FOKLNMHI_00452	CDS	207				hypothetical protein
FOKLNMHI_00453	CDS	759	thiG	2.8.1.10	COG2022	Thiazole synthase
FOKLNMHI_00454	CDS	153				hypothetical protein
FOKLNMHI_00455	CDS	1503	lpqL	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
FOKLNMHI_00456	CDS	1497				hypothetical protein
FOKLNMHI_00457	CDS	342				hypothetical protein
FOKLNMHI_00458	CDS	630				hypothetical protein
FOKLNMHI_00459	CDS	828	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
FOKLNMHI_00460	CDS	1644	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
FOKLNMHI_00461	CDS	276				hypothetical protein
FOKLNMHI_00462	CDS	4620	ctpI_2	3.6.3.-	COG0474	putative cation-transporting ATPase I
FOKLNMHI_00463	CDS	444				hypothetical protein
FOKLNMHI_00464	CDS	786	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
FOKLNMHI_00465	CDS	909				hypothetical protein
FOKLNMHI_00466	CDS	594	def	3.5.1.88	COG0242	Peptide deformylase
FOKLNMHI_00467	CDS	309				hypothetical protein
FOKLNMHI_00468	CDS	495				hypothetical protein
FOKLNMHI_00469	CDS	723	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
FOKLNMHI_00470	CDS	1152		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
FOKLNMHI_00471	CDS	654				hypothetical protein
FOKLNMHI_00472	CDS	2187	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
FOKLNMHI_00473	CDS	861				hypothetical protein
FOKLNMHI_00474	CDS	696	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
FOKLNMHI_00475	CDS	1179	moaE2_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
FOKLNMHI_00476	CDS	936				hypothetical protein
FOKLNMHI_00477	CDS	252				hypothetical protein
FOKLNMHI_00478	CDS	1623	groEL2		COG0459	60 kDa chaperonin 2
FOKLNMHI_00479	CDS	429				putative protein
FOKLNMHI_00480	CDS	732				putative PPE family protein PPE10
FOKLNMHI_00481	CDS	423				hypothetical protein
FOKLNMHI_00482	CDS	558				hypothetical protein
FOKLNMHI_00483	CDS	699	rskA			Anti-sigma-K factor RskA
FOKLNMHI_00484	CDS	564	sigK		COG1595	ECF RNA polymerase sigma factor SigK
FOKLNMHI_00485	CDS	783				hypothetical protein
FOKLNMHI_00486	CDS	1284	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
FOKLNMHI_00487	CDS	732				hypothetical protein
FOKLNMHI_00488	CDS	1296				hypothetical protein
FOKLNMHI_00489	CDS	255				hypothetical protein
FOKLNMHI_00490	CDS	171				hypothetical protein
FOKLNMHI_00491	CDS	303				hypothetical protein
FOKLNMHI_00492	CDS	417	mmpS4_2			Siderophore export accessory protein MmpS4
FOKLNMHI_00493	CDS	762				hypothetical protein
FOKLNMHI_00494	CDS	1557				putative PPE family protein PPE20
FOKLNMHI_00495	CDS	324				hypothetical protein
FOKLNMHI_00496	CDS	231				hypothetical protein
FOKLNMHI_00497	CDS	447				hypothetical protein
FOKLNMHI_00498	CDS	915				Putative enoyl-CoA hydratase EchA13
FOKLNMHI_00499	CDS	2022				hypothetical protein
FOKLNMHI_00500	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
FOKLNMHI_00501	CDS	492				hypothetical protein
FOKLNMHI_00502	CDS	279				hypothetical protein
FOKLNMHI_00503	CDS	570				hypothetical protein
FOKLNMHI_00504	CDS	1395	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
FOKLNMHI_00505	CDS	294				hypothetical protein
FOKLNMHI_00506	CDS	573				hypothetical protein
FOKLNMHI_00507	CDS	1425	ramB		COG1396	HTH-type transcriptional regulator RamB
FOKLNMHI_00508	CDS	795			COG3884	putative protein
FOKLNMHI_00509	CDS	1287	icl	4.1.3.1	COG2224	Isocitrate lyase
FOKLNMHI_00510	CDS	861	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
FOKLNMHI_00511	CDS	861	umaA	2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase UmaA
FOKLNMHI_00512	CDS	408	pcaA	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 3
FOKLNMHI_00513	CDS	441	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
FOKLNMHI_00514	CDS	771				putative HTH-type transcriptional regulator
FOKLNMHI_00515	CDS	1395				hypothetical protein
FOKLNMHI_00516	CDS	471			COG1396	putative HTH-type transcriptional regulator
FOKLNMHI_00517	CDS	600	hbhA			Heparin-binding hemagglutinin
FOKLNMHI_00518	CDS	264				hypothetical protein
FOKLNMHI_00519	CDS	447				putative protein
FOKLNMHI_00520	CDS	675	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
FOKLNMHI_00521	CDS	1047				putative protein
FOKLNMHI_00522	CDS	843		3.5.-.-	COG0388	Hydrolase
FOKLNMHI_00523	CDS	312				hypothetical protein
FOKLNMHI_00524	CDS	225				hypothetical protein
FOKLNMHI_00525	CDS	1110	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
FOKLNMHI_00526	CDS	1356	lprQ	2.3.2.-	COG1376	L,D-transpeptidase 5
FOKLNMHI_00527	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
FOKLNMHI_00528	CDS	1317			COG1940	Transcriptional regulator
FOKLNMHI_00529	CDS	1434	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
FOKLNMHI_00530	CDS	291				hypothetical protein
FOKLNMHI_00531	CDS	639	argO_1		COG1279	Arginine exporter protein ArgO
FOKLNMHI_00532	CDS	771	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
FOKLNMHI_00533	CDS	264				hypothetical protein
FOKLNMHI_00534	CDS	342				hypothetical protein
FOKLNMHI_00535	CDS	1905		1.1.-.-	COG2303	putative GMC-type oxidoreductase
FOKLNMHI_00536	CDS	330				hypothetical protein
FOKLNMHI_00537	CDS	951				putative protein
FOKLNMHI_00538	CDS	717			COG2186	putative HTH-type transcriptional regulator
FOKLNMHI_00539	CDS	771				putative protein
FOKLNMHI_00540	CDS	1035	ppx1	3.6.1.11	COG0248	Exopolyphosphatase 1
FOKLNMHI_00541	CDS	933				putative protein
FOKLNMHI_00542	CDS	843			COG1082	putative protein
FOKLNMHI_00543	CDS	876				putative protein
FOKLNMHI_00544	CDS	888	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FOKLNMHI_00545	CDS	327				hypothetical protein
FOKLNMHI_00546	CDS	102				hypothetical protein
FOKLNMHI_00547	CDS	1131			COG0451	putative protein
FOKLNMHI_00548	CDS	1077			COG0204	putative protein
FOKLNMHI_00549	CDS	957	cmaA2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 2
FOKLNMHI_00550	CDS	501				hypothetical protein
FOKLNMHI_00551	CDS	924	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
FOKLNMHI_00552	CDS	438	mmpS2			putative transport accessory protein MmpS2
FOKLNMHI_00553	CDS	2907	mmpL2_1		COG2409	putative transport protein MmpL2
FOKLNMHI_00554	CDS	279			COG0526	putative protein
FOKLNMHI_00555	CDS	1407	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
FOKLNMHI_00556	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
FOKLNMHI_00557	CDS	1719	cysG_1	4.99.1.4		Siroheme synthase
FOKLNMHI_00558	CDS	990	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
FOKLNMHI_00559	CDS	549				hypothetical protein
FOKLNMHI_00560	CDS	300				hypothetical protein
FOKLNMHI_00561	CDS	1311				hypothetical protein
FOKLNMHI_00562	CDS	696		3.1.1.-		GDSL lipase
FOKLNMHI_00563	CDS	117				hypothetical protein
FOKLNMHI_00564	CDS	849				hypothetical protein
FOKLNMHI_00565	CDS	201				hypothetical protein
FOKLNMHI_00566	CDS	351		2.1.1.157		Sarcosine/dimethylglycine N-methyltransferase
FOKLNMHI_00567	CDS	306				hypothetical protein
FOKLNMHI_00568	CDS	1305	gabP		COG1113	GABA permease
FOKLNMHI_00569	CDS	396				hypothetical protein
FOKLNMHI_00570	CDS	1389	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
FOKLNMHI_00571	CDS	609			COG0406	putative protein
FOKLNMHI_00572	CDS	612	resA_1			Thiol-disulfide oxidoreductase ResA
FOKLNMHI_00573	CDS	780				hypothetical protein
FOKLNMHI_00574	CDS	1626	ccs1			Cytochrome c biogenesis protein Ccs1
FOKLNMHI_00575	CDS	975	ccsA			Cytochrome c biogenesis protein CcsA
FOKLNMHI_00576	CDS	1212				hypothetical protein
FOKLNMHI_00577	CDS	162				hypothetical protein
FOKLNMHI_00578	CDS	318				hypothetical protein
FOKLNMHI_00579	CDS	1008	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
FOKLNMHI_00580	CDS	879	menA_2	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
FOKLNMHI_00581	CDS	795	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
FOKLNMHI_00582	CDS	1041	wbiB	5.1.3.25		dTDP-L-rhamnose 4-epimerase
FOKLNMHI_00583	CDS	1434				hypothetical protein
FOKLNMHI_00584	CDS	432				hypothetical protein
FOKLNMHI_00585	CDS	162				hypothetical protein
FOKLNMHI_00586	CDS	420				hypothetical protein
FOKLNMHI_00587	CDS	489				hypothetical protein
FOKLNMHI_00588	CDS	657		2.4.-.-	COG0463	putative glycosyltransferase
FOKLNMHI_00589	CDS	663				hypothetical protein
FOKLNMHI_00590	CDS	1350				hypothetical protein
FOKLNMHI_00591	CDS	1089	menE_2	6.2.1.26	COG0318	putative 2-succinylbenzoate--CoA ligase
FOKLNMHI_00592	CDS	303				hypothetical protein
FOKLNMHI_00593	CDS	279				hypothetical protein
FOKLNMHI_00594	CDS	1254				hypothetical protein
FOKLNMHI_00595	CDS	387				hypothetical protein
FOKLNMHI_00596	CDS	885	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
FOKLNMHI_00597	CDS	903	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
FOKLNMHI_00598	CDS	414	vapC3_1	3.1.-.-	COG4113	Ribonuclease VapC3
FOKLNMHI_00599	CDS	264	vapB3		COG5302	Antitoxin VapB3
FOKLNMHI_00600	CDS	1617	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FOKLNMHI_00601	CDS	1605	nfdA	3.5.1.91		N-substituted formamide deformylase
FOKLNMHI_00602	CDS	981	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
FOKLNMHI_00603	CDS	789	bpoC_1	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
FOKLNMHI_00604	CDS	1665	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
FOKLNMHI_00605	CDS	516				hypothetical protein
FOKLNMHI_00606	CDS	1227	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
FOKLNMHI_00607	CDS	705	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
FOKLNMHI_00608	CDS	339				putative protein
FOKLNMHI_00609	CDS	726				putative protein
FOKLNMHI_00610	CDS	1227	menJ	1.3.99.38	COG0644	Menaquinone reductase
FOKLNMHI_00611	CDS	1053	hepT_1	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
FOKLNMHI_00612	CDS	861	htpX_1	3.4.24.-	COG0501	Protease HtpX 
FOKLNMHI_00613	CDS	1056	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
FOKLNMHI_00614	CDS	1461	ethA_1	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
FOKLNMHI_00615	CDS	492				hypothetical protein
FOKLNMHI_00616	tRNA	84				tRNA-Tyr(gta)
FOKLNMHI_00617	CDS	1023	oxyT	2.1.1.335		N,N-dimethyltransferase OxyT
FOKLNMHI_00618	CDS	1419		1.14.-.-	COG2124	Putative cytochrome P450 135B1
FOKLNMHI_00619	CDS	453				hypothetical protein
FOKLNMHI_00620	CDS	2121	nrdZ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
FOKLNMHI_00621	CDS	195				hypothetical protein
FOKLNMHI_00622	CDS	1356			COG1926	Putative phosphoribosyl transferase
FOKLNMHI_00623	CDS	156				hypothetical protein
FOKLNMHI_00624	CDS	342				putative protein
FOKLNMHI_00625	CDS	168				putative proteinA
FOKLNMHI_00626	CDS	1392	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
FOKLNMHI_00627	CDS	1143			COG2843	putative polyglutamine synthesis accessory protein
FOKLNMHI_00628	CDS	1167			COG0654	putative protein
FOKLNMHI_00629	CDS	1305				hypothetical protein
FOKLNMHI_00630	CDS	786			COG3324	Putative glyoxylase CFP32
FOKLNMHI_00631	CDS	378				hypothetical protein
FOKLNMHI_00632	CDS	822				hypothetical protein
FOKLNMHI_00633	CDS	759				hypothetical protein
FOKLNMHI_00634	CDS	579				hypothetical protein
FOKLNMHI_00635	CDS	216				Antitoxin VapB26
FOKLNMHI_00636	CDS	408		3.1.-.-	COG2402	Ribonuclease VapC26
FOKLNMHI_00637	CDS	687				hypothetical protein
FOKLNMHI_00638	CDS	2634				hypothetical protein
FOKLNMHI_00639	CDS	2388				hypothetical protein
FOKLNMHI_00640	CDS	723	mce2R		COG2186	HTH-type transcriptional regulator Mce2R
FOKLNMHI_00641	CDS	1527				hypothetical protein
FOKLNMHI_00642	CDS	1530				hypothetical protein
FOKLNMHI_00643	CDS	1251				hypothetical protein
FOKLNMHI_00644	CDS	396	vapC4	3.1.-.-	COG1487	Ribonuclease VapC4
FOKLNMHI_00645	CDS	258	vapB4		COG4118	Antitoxin VapB4
FOKLNMHI_00646	CDS	1236			COG1373	putative protein
FOKLNMHI_00647	CDS	174				hypothetical protein
FOKLNMHI_00648	CDS	414		3.1.-.-		Ribonuclease VapC27
FOKLNMHI_00649	CDS	237			COG2002	Antitoxin VapB27
FOKLNMHI_00650	CDS	507		2.7.13.3	COG0642	Sensor histidine kinase component HK1
FOKLNMHI_00651	CDS	531		2.7.13.3	COG0642	Sensor histidine kinase component HK2
FOKLNMHI_00652	CDS	696	tcrA		COG0745	Transcriptional regulatory protein TcrA
FOKLNMHI_00653	CDS	312				hypothetical protein
FOKLNMHI_00654	CDS	927				hypothetical protein
FOKLNMHI_00655	CDS	471				hypothetical protein
FOKLNMHI_00656	CDS	246			COG4423	Antitoxin VapB28
FOKLNMHI_00657	CDS	402		3.1.-.-	COG3742	Ribonuclease VapC28
FOKLNMHI_00658	CDS	174				hypothetical protein
FOKLNMHI_00659	CDS	198				putative proteinB
FOKLNMHI_00660	CDS	1158				hypothetical protein
FOKLNMHI_00661	CDS	222				hypothetical protein
FOKLNMHI_00662	CDS	549				hypothetical protein
FOKLNMHI_00663	CDS	2568				hypothetical protein
FOKLNMHI_00664	CDS	654				hypothetical protein
FOKLNMHI_00665	CDS	240				hypothetical protein
FOKLNMHI_00666	CDS	228				Putative antitoxin VapB29
FOKLNMHI_00667	CDS	402		3.1.-.-	COG1848	Ribonuclease VapC29
FOKLNMHI_00668	CDS	513	galT_1	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
FOKLNMHI_00669	CDS	471	galT_2	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
FOKLNMHI_00670	CDS	1092	galK	2.7.1.6	COG0153	Galactokinase
FOKLNMHI_00671	CDS	447				hypothetical protein
FOKLNMHI_00672	CDS	1065				hypothetical protein
FOKLNMHI_00673	CDS	948				hypothetical protein
FOKLNMHI_00674	CDS	255			COG4423	Antitoxin VapB30
FOKLNMHI_00675	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC30
FOKLNMHI_00676	CDS	468			COG0398	TVP38/TMEM64 family membrane protein
FOKLNMHI_00677	CDS	261	vapB5		COG4118	Putative antitoxin VapB5
FOKLNMHI_00678	CDS	408	vapC5_1	3.1.-.-	COG1487	Ribonuclease VapC5
FOKLNMHI_00679	CDS	1728	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
FOKLNMHI_00680	CDS	3285	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
FOKLNMHI_00681	CDS	3294	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
FOKLNMHI_00682	CDS	696	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
FOKLNMHI_00683	CDS	861				hypothetical protein
FOKLNMHI_00684	CDS	714	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
FOKLNMHI_00685	CDS	213			COG5450	putative proteinA
FOKLNMHI_00686	tRNA	74				tRNA-Thr(ggt)
FOKLNMHI_00687	tRNA	75				tRNA-Met(cat)
FOKLNMHI_00688	CDS	168	rpmG2_1		COG0267	50S ribosomal protein L33 2
FOKLNMHI_00689	CDS	477				hypothetical protein
FOKLNMHI_00690	CDS	429				hypothetical protein
FOKLNMHI_00691	CDS	501				hypothetical protein
FOKLNMHI_00692	tRNA	74				tRNA-Trp(cca)
FOKLNMHI_00693	CDS	486	secE			Protein translocase subunit SecE
FOKLNMHI_00694	CDS	717	nusG		COG0250	Transcription termination/antitermination protein NusG
FOKLNMHI_00695	CDS	429	rplK		COG0080	50S ribosomal protein L11
FOKLNMHI_00696	CDS	351				hypothetical protein
FOKLNMHI_00697	CDS	231				hypothetical protein
FOKLNMHI_00698	CDS	861	mmaA1	2.1.1.-	COG2230	Mycolic acid methyltransferase MmaA1
FOKLNMHI_00699	CDS	906	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
FOKLNMHI_00700	CDS	1467			COG0661	putative protein
FOKLNMHI_00701	CDS	3732				hypothetical protein
FOKLNMHI_00702	CDS	675				hypothetical protein
FOKLNMHI_00703	CDS	909	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
FOKLNMHI_00704	CDS	537	rplJ		COG0244	50S ribosomal protein L10
FOKLNMHI_00705	CDS	393	rplL		COG0222	50S ribosomal protein L7/L12
FOKLNMHI_00706	CDS	696				hypothetical protein
FOKLNMHI_00707	CDS	1506		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
FOKLNMHI_00708	CDS	1011	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
FOKLNMHI_00709	CDS	252				hypothetical protein
FOKLNMHI_00710	CDS	156				hypothetical protein
FOKLNMHI_00711	CDS	717				hypothetical protein
FOKLNMHI_00712	CDS	234	mazF2	3.1.-.-	COG2337	putative endoribonuclease MazF2
FOKLNMHI_00713	CDS	282				hypothetical protein
FOKLNMHI_00714	CDS	438	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
FOKLNMHI_00715	CDS	255				hypothetical protein
FOKLNMHI_00716	CDS	2364				hypothetical protein
FOKLNMHI_00717	CDS	273				hypothetical protein
FOKLNMHI_00718	CDS	339	vapC5_2	3.1.-.-	COG1487	Ribonuclease VapC5
FOKLNMHI_00719	CDS	231				hypothetical protein
FOKLNMHI_00720	CDS	3537	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
FOKLNMHI_00721	CDS	3951	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
FOKLNMHI_00722	CDS	114	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
FOKLNMHI_00723	CDS	1914		3.5.1.23		Neutral ceramidase
FOKLNMHI_00724	CDS	828	end	3.1.21.2	COG0648	putative endonuclease 4
FOKLNMHI_00725	CDS	843				hypothetical protein
FOKLNMHI_00726	CDS	1695	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
FOKLNMHI_00727	CDS	939				Putative enoyl-CoA hydratase EchA13
FOKLNMHI_00728	CDS	723				hypothetical protein
FOKLNMHI_00729	CDS	792	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
FOKLNMHI_00730	CDS	2895	mmpL5		COG2409	Siderophore exporter MmpL5
FOKLNMHI_00731	CDS	429	mmpS5			Siderophore export accessory protein MmpS5
FOKLNMHI_00732	CDS	498	mmpR5			HTH-type transcriptional regulator MmpR5
FOKLNMHI_00733	CDS	498				hypothetical protein
FOKLNMHI_00734	CDS	375				hypothetical protein
FOKLNMHI_00735	CDS	657				hypothetical protein
FOKLNMHI_00736	CDS	375	rpsL		COG0048	30S ribosomal protein S12
FOKLNMHI_00737	CDS	471	rpsG		COG0049	30S ribosomal protein S7
FOKLNMHI_00738	CDS	2106	fusA		COG0480	Elongation factor G
FOKLNMHI_00739	CDS	1191	tuf		COG0050	Elongation factor Tu
FOKLNMHI_00740	CDS	798				hypothetical protein
FOKLNMHI_00741	CDS	501		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
FOKLNMHI_00742	CDS	1221	fdr	1.18.1.2		Ferredoxin--NAD(P)(+) reductase fdr
FOKLNMHI_00743	CDS	255				hypothetical protein
FOKLNMHI_00744	CDS	1050				hypothetical protein
FOKLNMHI_00745	CDS	597	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
FOKLNMHI_00746	CDS	90				hypothetical protein
FOKLNMHI_00747	CDS	330				hypothetical protein
FOKLNMHI_00748	CDS	1176	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
FOKLNMHI_00749	CDS	1191	mftD	1.-.-.-	COG1304	Putative mycofactocin system heme/flavin oxidoreductase MftD
FOKLNMHI_00750	CDS	384				hypothetical protein
FOKLNMHI_00751	CDS	1362	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
FOKLNMHI_00752	CDS	1359	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
FOKLNMHI_00753	CDS	756				hypothetical protein
FOKLNMHI_00754	CDS	231				hypothetical protein
