locus_tag	ftype	length_bp	gene	EC_number	COG	product
JACLCCHO_00403	CDS	594				hypothetical protein
JACLCCHO_00404	CDS	390				hypothetical protein
JACLCCHO_00405	CDS	1221				hypothetical protein
JACLCCHO_00406	CDS	603				hypothetical protein
JACLCCHO_00407	CDS	897				hypothetical protein
JACLCCHO_00408	CDS	594				hypothetical protein
JACLCCHO_00409	CDS	756				hypothetical protein
JACLCCHO_00410	CDS	2322	cutL	1.2.5.3		Carbon monoxide dehydrogenase large chain
JACLCCHO_00411	CDS	558	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
JACLCCHO_00412	CDS	903	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
JACLCCHO_00413	CDS	1158	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
JACLCCHO_00414	CDS	1032			COG0583	putative HTH-type transcriptional regulator
JACLCCHO_00415	CDS	225				hypothetical protein
JACLCCHO_00416	CDS	462				hypothetical protein
JACLCCHO_00417	CDS	651	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
JACLCCHO_00418	CDS	909				hypothetical protein
JACLCCHO_00419	CDS	540	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JACLCCHO_00420	CDS	855				hypothetical protein
JACLCCHO_00421	CDS	345	clpB		COG0542	Chaperone protein ClpB
JACLCCHO_00422	CDS	135				hypothetical protein
JACLCCHO_00423	CDS	354				hypothetical protein
JACLCCHO_00424	CDS	1278	hmp_1	1.14.12.17		Flavohemoprotein
JACLCCHO_00425	CDS	3258			COG2771	Putative HTH-type transcriptional regulator
JACLCCHO_00426	CDS	618				hypothetical protein
JACLCCHO_00427	CDS	672				hypothetical protein
JACLCCHO_00428	CDS	1260	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
JACLCCHO_00429	CDS	423				hypothetical protein
JACLCCHO_00430	CDS	1221	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
JACLCCHO_00431	CDS	1413				hypothetical protein
JACLCCHO_00432	CDS	264				hypothetical protein
JACLCCHO_00433	CDS	735				hypothetical protein
JACLCCHO_00434	CDS	720				hypothetical protein
JACLCCHO_00435	CDS	405				hypothetical protein
JACLCCHO_00436	CDS	417				hypothetical protein
JACLCCHO_00437	CDS	300				hypothetical protein
JACLCCHO_00438	CDS	642				hypothetical protein
JACLCCHO_00439	CDS	1230	dap_1	3.4.11.19		D-aminopeptidase
JACLCCHO_00440	CDS	1188	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JACLCCHO_00441	CDS	372				hypothetical protein
JACLCCHO_00442	CDS	2982	mmpL1		COG2409	putative transport protein MmpL1
JACLCCHO_00443	CDS	429	mmpS4_1			Siderophore export accessory protein MmpS4
JACLCCHO_00444	CDS	1758		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
JACLCCHO_00445	CDS	4209				hypothetical protein
JACLCCHO_00446	CDS	819	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
JACLCCHO_00447	CDS	1011	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
JACLCCHO_00448	CDS	2253	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
JACLCCHO_00449	CDS	993	ackA	2.7.2.1	COG0282	Acetate kinase
JACLCCHO_00450	CDS	2268	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
JACLCCHO_00451	CDS	987				hypothetical protein
JACLCCHO_00452	CDS	1320				hypothetical protein
JACLCCHO_00453	CDS	621	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
JACLCCHO_00454	CDS	669	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
JACLCCHO_00455	CDS	1128	thiO	1.4.3.19	COG0665	Glycine oxidase
JACLCCHO_00456	CDS	759	thiG	2.8.1.10	COG2022	Thiazole synthase
JACLCCHO_00457	CDS	153				hypothetical protein
JACLCCHO_00458	CDS	1503	lpqL	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
JACLCCHO_00459	CDS	1431				hypothetical protein
JACLCCHO_00460	CDS	342				hypothetical protein
JACLCCHO_00461	CDS	630				hypothetical protein
JACLCCHO_00462	CDS	828	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JACLCCHO_00463	CDS	1644	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JACLCCHO_00464	CDS	276				hypothetical protein
JACLCCHO_00465	CDS	4620	ctpI_2	3.6.3.-	COG0474	putative cation-transporting ATPase I
JACLCCHO_00466	CDS	444				hypothetical protein
JACLCCHO_00467	CDS	786	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
JACLCCHO_00468	CDS	909				hypothetical protein
JACLCCHO_00469	CDS	594	def	3.5.1.88	COG0242	Peptide deformylase
JACLCCHO_00470	CDS	309				hypothetical protein
JACLCCHO_00471	CDS	495				hypothetical protein
JACLCCHO_00472	CDS	723	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
JACLCCHO_00473	CDS	1152		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
JACLCCHO_00474	CDS	654				hypothetical protein
JACLCCHO_00475	CDS	2187	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JACLCCHO_00476	CDS	861				hypothetical protein
JACLCCHO_00477	CDS	696	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
JACLCCHO_00478	CDS	1179	moaE2_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
JACLCCHO_00479	CDS	936				hypothetical protein
JACLCCHO_00480	CDS	252				hypothetical protein
JACLCCHO_00481	CDS	1623	groEL2		COG0459	60 kDa chaperonin 2
JACLCCHO_00482	CDS	429				putative protein
JACLCCHO_00483	CDS	687				putative PPE family protein PPE10
JACLCCHO_00484	CDS	423				hypothetical protein
JACLCCHO_00485	CDS	558				hypothetical protein
JACLCCHO_00486	CDS	639	rskA			Anti-sigma-K factor RskA
JACLCCHO_00487	CDS	564	sigK		COG1595	ECF RNA polymerase sigma factor SigK
JACLCCHO_00488	CDS	783				hypothetical protein
JACLCCHO_00489	CDS	1284	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
JACLCCHO_00490	CDS	732				hypothetical protein
JACLCCHO_00491	CDS	1296				hypothetical protein
JACLCCHO_00492	CDS	255				hypothetical protein
JACLCCHO_00493	CDS	171				hypothetical protein
JACLCCHO_00494	CDS	417	mmpS4_2			Siderophore export accessory protein MmpS4
JACLCCHO_00495	CDS	762				hypothetical protein
JACLCCHO_00496	CDS	1557				putative PPE family protein PPE20
JACLCCHO_00497	CDS	324				hypothetical protein
JACLCCHO_00498	CDS	231				hypothetical protein
JACLCCHO_00499	CDS	447				hypothetical protein
JACLCCHO_00500	CDS	915				Putative enoyl-CoA hydratase EchA13
JACLCCHO_00501	CDS	312				hypothetical protein
JACLCCHO_00502	CDS	2022				hypothetical protein
JACLCCHO_00503	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
JACLCCHO_00504	CDS	492				hypothetical protein
JACLCCHO_00505	CDS	279				hypothetical protein
JACLCCHO_00506	CDS	570				hypothetical protein
JACLCCHO_00507	CDS	1395	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JACLCCHO_00508	CDS	294				hypothetical protein
JACLCCHO_00509	CDS	573				hypothetical protein
JACLCCHO_00510	CDS	1425	ramB		COG1396	HTH-type transcriptional regulator RamB
JACLCCHO_00511	CDS	837			COG3884	putative protein
JACLCCHO_00512	CDS	1359	icl	4.1.3.1	COG2224	Isocitrate lyase
JACLCCHO_00513	CDS	870	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
JACLCCHO_00514	CDS	861	umaA	2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase UmaA
JACLCCHO_00515	CDS	408	pcaA	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 3
JACLCCHO_00516	CDS	441	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JACLCCHO_00517	CDS	771				putative HTH-type transcriptional regulator
JACLCCHO_00518	CDS	1395				hypothetical protein
JACLCCHO_00519	CDS	471			COG1396	putative HTH-type transcriptional regulator
JACLCCHO_00520	CDS	600	hbhA			Heparin-binding hemagglutinin
JACLCCHO_00521	CDS	264				hypothetical protein
JACLCCHO_00522	CDS	447				putative protein
JACLCCHO_00523	CDS	675	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
JACLCCHO_00524	CDS	1047				putative protein
JACLCCHO_00525	CDS	843		3.5.-.-	COG0388	Hydrolase
JACLCCHO_00526	CDS	312				hypothetical protein
JACLCCHO_00527	CDS	225				hypothetical protein
JACLCCHO_00528	CDS	1110	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JACLCCHO_00529	CDS	1356	lprQ	2.3.2.-	COG1376	L,D-transpeptidase 5
JACLCCHO_00530	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
JACLCCHO_00531	CDS	1317			COG1940	Transcriptional regulator
JACLCCHO_00532	CDS	1434	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
JACLCCHO_00533	CDS	291				hypothetical protein
JACLCCHO_00534	CDS	639	argO_1		COG1279	Arginine exporter protein ArgO
JACLCCHO_00535	CDS	771	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JACLCCHO_00536	CDS	228				hypothetical protein
JACLCCHO_00537	CDS	264				hypothetical protein
JACLCCHO_00538	CDS	342				hypothetical protein
JACLCCHO_00539	CDS	675	regX3		COG0745	Sensory transduction protein regX3
JACLCCHO_00540	CDS	1890		1.1.-.-	COG2303	putative GMC-type oxidoreductase
JACLCCHO_00541	CDS	330				hypothetical protein
JACLCCHO_00542	CDS	951				putative protein
JACLCCHO_00543	CDS	717			COG2186	putative HTH-type transcriptional regulator
JACLCCHO_00544	CDS	771				putative protein
JACLCCHO_00545	CDS	1035	ppx1	3.6.1.11	COG0248	Exopolyphosphatase 1
JACLCCHO_00546	CDS	933				putative protein
JACLCCHO_00547	CDS	843			COG1082	putative protein
JACLCCHO_00548	CDS	876				putative protein
JACLCCHO_00549	CDS	888	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
JACLCCHO_00550	CDS	237				Putative DNA-binding proteinA
JACLCCHO_00551	CDS	1056			COG0451	putative protein
JACLCCHO_00552	CDS	1077			COG0204	putative protein
JACLCCHO_00553	CDS	957	cmaA2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 2
JACLCCHO_00554	CDS	501				hypothetical protein
JACLCCHO_00555	CDS	924	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
JACLCCHO_00556	CDS	438	mmpS2			putative transport accessory protein MmpS2
JACLCCHO_00557	CDS	2907	mmpL2_1		COG2409	putative transport protein MmpL2
JACLCCHO_00558	CDS	279			COG0526	putative protein
JACLCCHO_00559	CDS	1407	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
JACLCCHO_00560	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JACLCCHO_00561	CDS	1719	cysG_1	4.99.1.4		Siroheme synthase
JACLCCHO_00562	CDS	990	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
JACLCCHO_00563	CDS	519				hypothetical protein
JACLCCHO_00564	CDS	300				hypothetical protein
JACLCCHO_00565	CDS	1344				hypothetical protein
JACLCCHO_00566	CDS	696		3.1.1.-		GDSL lipase
JACLCCHO_00567	CDS	117				hypothetical protein
JACLCCHO_00568	CDS	942				hypothetical protein
JACLCCHO_00569	CDS	201				hypothetical protein
JACLCCHO_00570	CDS	351		2.1.1.157		Sarcosine/dimethylglycine N-methyltransferase
JACLCCHO_00571	CDS	306				hypothetical protein
JACLCCHO_00572	CDS	1305	gabP		COG1113	GABA permease
JACLCCHO_00573	CDS	396				hypothetical protein
JACLCCHO_00574	CDS	1389	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JACLCCHO_00575	CDS	660			COG0406	putative protein
JACLCCHO_00576	CDS	612	resA_1			Thiol-disulfide oxidoreductase ResA
JACLCCHO_00577	CDS	780				hypothetical protein
JACLCCHO_00578	CDS	1626	ccs1			Cytochrome c biogenesis protein Ccs1
JACLCCHO_00579	CDS	975	ccsA			Cytochrome c biogenesis protein CcsA
JACLCCHO_00580	CDS	1212				hypothetical protein
JACLCCHO_00581	CDS	162				hypothetical protein
JACLCCHO_00582	CDS	318				hypothetical protein
JACLCCHO_00583	CDS	1968	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JACLCCHO_00584	CDS	795	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
JACLCCHO_00585	CDS	1041	wbiB	5.1.3.25		dTDP-L-rhamnose 4-epimerase
JACLCCHO_00586	CDS	1434				hypothetical protein
JACLCCHO_00587	CDS	432				hypothetical protein
JACLCCHO_00588	CDS	162				hypothetical protein
JACLCCHO_00589	CDS	420				hypothetical protein
JACLCCHO_00590	CDS	489				hypothetical protein
JACLCCHO_00591	CDS	657		2.4.-.-	COG0463	putative glycosyltransferase
JACLCCHO_00592	CDS	663				hypothetical protein
JACLCCHO_00593	CDS	1350				hypothetical protein
JACLCCHO_00594	CDS	1089	menE_2	6.2.1.26	COG0318	putative 2-succinylbenzoate--CoA ligase
JACLCCHO_00595	CDS	303				hypothetical protein
JACLCCHO_00596	CDS	279				hypothetical protein
JACLCCHO_00597	CDS	1254				hypothetical protein
JACLCCHO_00598	CDS	387				hypothetical protein
JACLCCHO_00599	CDS	885	acr1_2	1.2.1.-	COG3320	Fatty acyl-CoA reductase
JACLCCHO_00600	CDS	903	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JACLCCHO_00601	CDS	414	vapC3_1	3.1.-.-	COG4113	Ribonuclease VapC3
JACLCCHO_00602	CDS	264	vapB3		COG5302	Antitoxin VapB3
JACLCCHO_00603	CDS	1617	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JACLCCHO_00604	CDS	1605	nfdA	3.5.1.91		N-substituted formamide deformylase
JACLCCHO_00605	CDS	981	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
JACLCCHO_00606	CDS	819	bpoC_1	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
JACLCCHO_00607	CDS	1665	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
JACLCCHO_00608	CDS	516				hypothetical protein
JACLCCHO_00609	CDS	1227	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
JACLCCHO_00610	CDS	705	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
JACLCCHO_00611	CDS	339				putative protein
JACLCCHO_00612	CDS	726				putative protein
JACLCCHO_00613	CDS	1227	menJ	1.3.99.38	COG0644	Menaquinone reductase
JACLCCHO_00614	CDS	1053	hepT_1	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
JACLCCHO_00615	CDS	861	htpX_1	3.4.24.-	COG0501	Protease HtpX 
JACLCCHO_00616	CDS	1056	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
JACLCCHO_00617	CDS	1461	ethA_1	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
JACLCCHO_00618	CDS	492				hypothetical protein
JACLCCHO_00619	tRNA	84				tRNA-Tyr(gta)
JACLCCHO_00620	CDS	1023	oxyT	2.1.1.335		N,N-dimethyltransferase OxyT
JACLCCHO_00621	CDS	1419		1.14.-.-	COG2124	Putative cytochrome P450 135B1
JACLCCHO_00622	CDS	453				hypothetical protein
JACLCCHO_00623	CDS	2121	nrdZ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
JACLCCHO_00624	CDS	195				hypothetical protein
JACLCCHO_00625	CDS	1356			COG1926	Putative phosphoribosyl transferase
JACLCCHO_00626	CDS	156				hypothetical protein
JACLCCHO_00627	CDS	342				putative protein
JACLCCHO_00628	CDS	168				putative proteinA
JACLCCHO_00629	CDS	1392	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
JACLCCHO_00630	CDS	1143			COG2843	putative polyglutamine synthesis accessory protein
JACLCCHO_00631	CDS	1167			COG0654	putative protein
JACLCCHO_00632	CDS	1305				hypothetical protein
JACLCCHO_00633	CDS	786			COG3324	Putative glyoxylase CFP32
JACLCCHO_00634	CDS	378				hypothetical protein
JACLCCHO_00635	CDS	216				hypothetical protein
JACLCCHO_00636	CDS	759				hypothetical protein
JACLCCHO_00637	CDS	579				hypothetical protein
JACLCCHO_00638	CDS	216				Antitoxin VapB26
JACLCCHO_00639	CDS	408		3.1.-.-	COG2402	Ribonuclease VapC26
JACLCCHO_00640	CDS	687				hypothetical protein
JACLCCHO_00641	CDS	2634				hypothetical protein
JACLCCHO_00642	CDS	2388				hypothetical protein
JACLCCHO_00643	CDS	723	mce2R		COG2186	HTH-type transcriptional regulator Mce2R
JACLCCHO_00644	CDS	1527				hypothetical protein
JACLCCHO_00645	CDS	1530				hypothetical protein
JACLCCHO_00646	CDS	1251				hypothetical protein
JACLCCHO_00647	CDS	396	vapC4	3.1.-.-	COG1487	Ribonuclease VapC4
JACLCCHO_00648	CDS	258	vapB4		COG4118	Antitoxin VapB4
JACLCCHO_00649	CDS	1236			COG1373	putative protein
JACLCCHO_00650	CDS	174				hypothetical protein
JACLCCHO_00651	CDS	414		3.1.-.-		Ribonuclease VapC27
JACLCCHO_00652	CDS	237			COG2002	Antitoxin VapB27
JACLCCHO_00653	CDS	507		2.7.13.3	COG0642	Sensor histidine kinase component HK1
JACLCCHO_00654	CDS	531		2.7.13.3	COG0642	Sensor histidine kinase component HK2
JACLCCHO_00655	CDS	696	tcrA		COG0745	Transcriptional regulatory protein TcrA
JACLCCHO_00656	CDS	312				hypothetical protein
JACLCCHO_00657	CDS	927				hypothetical protein
JACLCCHO_00658	CDS	471				hypothetical protein
JACLCCHO_00659	CDS	246			COG4423	Antitoxin VapB28
JACLCCHO_00660	CDS	402		3.1.-.-	COG3742	Ribonuclease VapC28
JACLCCHO_00661	CDS	174				hypothetical protein
JACLCCHO_00662	CDS	198				putative proteinB
JACLCCHO_00663	CDS	1158				hypothetical protein
JACLCCHO_00664	CDS	222				hypothetical protein
JACLCCHO_00665	CDS	549				hypothetical protein
JACLCCHO_00666	CDS	2568				hypothetical protein
JACLCCHO_00667	CDS	654				hypothetical protein
JACLCCHO_00668	CDS	240				hypothetical protein
JACLCCHO_00669	CDS	228				Putative antitoxin VapB29
JACLCCHO_00670	CDS	402		3.1.-.-	COG1848	Ribonuclease VapC29
JACLCCHO_00671	CDS	513				hypothetical protein
JACLCCHO_00672	CDS	471	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
JACLCCHO_00673	CDS	1092	galK	2.7.1.6	COG0153	Galactokinase
JACLCCHO_00674	CDS	135				hypothetical protein
JACLCCHO_00675	CDS	345				hypothetical protein
JACLCCHO_00676	CDS	960				hypothetical protein
JACLCCHO_00677	CDS	948				hypothetical protein
JACLCCHO_00678	CDS	255			COG4423	Antitoxin VapB30
JACLCCHO_00679	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC30
JACLCCHO_00680	CDS	468			COG0398	TVP38/TMEM64 family membrane protein
JACLCCHO_00681	CDS	261	vapB5		COG4118	Putative antitoxin VapB5
JACLCCHO_00682	CDS	408	vapC5_1	3.1.-.-	COG1487	Ribonuclease VapC5
JACLCCHO_00683	CDS	1728	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
JACLCCHO_00684	CDS	3285	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
JACLCCHO_00685	CDS	3294	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
JACLCCHO_00686	CDS	696	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
JACLCCHO_00687	CDS	861				hypothetical protein
JACLCCHO_00688	CDS	714	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
JACLCCHO_00689	CDS	213			COG5450	putative proteinA
JACLCCHO_00690	tRNA	74				tRNA-Thr(ggt)
JACLCCHO_00691	tRNA	75				tRNA-Met(cat)
JACLCCHO_00692	CDS	168	rpmG2		COG0267	50S ribosomal protein L33 2
JACLCCHO_00693	CDS	477				hypothetical protein
JACLCCHO_00694	CDS	429				hypothetical protein
JACLCCHO_00695	CDS	501				hypothetical protein
JACLCCHO_00696	tRNA	74				tRNA-Trp(cca)
JACLCCHO_00697	CDS	486	secE			Protein translocase subunit SecE
JACLCCHO_00698	CDS	717	nusG		COG0250	Transcription termination/antitermination protein NusG
JACLCCHO_00699	CDS	429	rplK		COG0080	50S ribosomal protein L11
JACLCCHO_00700	CDS	351				hypothetical protein
JACLCCHO_00701	CDS	231				hypothetical protein
JACLCCHO_00702	CDS	861	mmaA1	2.1.1.-	COG2230	Mycolic acid methyltransferase MmaA1
JACLCCHO_00703	CDS	906	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
JACLCCHO_00704	CDS	1467			COG0661	putative protein
JACLCCHO_00705	CDS	3732				hypothetical protein
JACLCCHO_00706	CDS	675				hypothetical protein
JACLCCHO_00707	CDS	909	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
JACLCCHO_00708	CDS	537	rplJ		COG0244	50S ribosomal protein L10
JACLCCHO_00709	CDS	696				hypothetical protein
JACLCCHO_00710	CDS	1506		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
JACLCCHO_00711	CDS	1011	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
JACLCCHO_00712	CDS	252				hypothetical protein
JACLCCHO_00713	CDS	156				hypothetical protein
JACLCCHO_00714	CDS	717				hypothetical protein
JACLCCHO_00715	CDS	234	mazF2	3.1.-.-	COG2337	putative endoribonuclease MazF2
JACLCCHO_00716	CDS	282				hypothetical protein
JACLCCHO_00717	CDS	438	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
JACLCCHO_00718	CDS	255				hypothetical protein
JACLCCHO_00719	CDS	2364				hypothetical protein
JACLCCHO_00720	CDS	273				hypothetical protein
JACLCCHO_00721	CDS	339	vapC5_2	3.1.-.-	COG1487	Ribonuclease VapC5
JACLCCHO_00722	CDS	114				hypothetical protein
JACLCCHO_00723	CDS	3537	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JACLCCHO_00724	CDS	3951	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JACLCCHO_00725	CDS	114	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
JACLCCHO_00726	CDS	1914		3.5.1.23		Neutral ceramidase
JACLCCHO_00727	CDS	759	end	3.1.21.2	COG0648	putative endonuclease 4
JACLCCHO_00728	CDS	843				hypothetical protein
JACLCCHO_00729	CDS	1695	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
JACLCCHO_00730	CDS	939				Putative enoyl-CoA hydratase EchA13
JACLCCHO_00731	CDS	723				hypothetical protein
JACLCCHO_00732	CDS	792	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
JACLCCHO_00733	CDS	2895	mmpL5		COG2409	Siderophore exporter MmpL5
JACLCCHO_00734	CDS	429	mmpS5			Siderophore export accessory protein MmpS5
JACLCCHO_00735	CDS	498	mmpR5			HTH-type transcriptional regulator MmpR5
JACLCCHO_00736	CDS	498				hypothetical protein
JACLCCHO_00737	CDS	375				hypothetical protein
JACLCCHO_00738	CDS	657				hypothetical protein
JACLCCHO_00739	CDS	375	rpsL		COG0048	30S ribosomal protein S12
JACLCCHO_00740	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JACLCCHO_00741	CDS	2106	fusA		COG0480	Elongation factor G
JACLCCHO_00742	CDS	1191	tuf		COG0050	Elongation factor Tu
JACLCCHO_00743	CDS	798				hypothetical protein
JACLCCHO_00744	CDS	501		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
JACLCCHO_00745	CDS	1221	fdr	1.18.1.2		Ferredoxin--NAD(P)(+) reductase fdr
JACLCCHO_00746	CDS	249				hypothetical protein
JACLCCHO_00747	CDS	369				hypothetical protein
JACLCCHO_00748	CDS	1050				hypothetical protein
JACLCCHO_00749	CDS	597	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
JACLCCHO_00750	CDS	90				hypothetical protein
JACLCCHO_00751	CDS	330				hypothetical protein
JACLCCHO_00752	CDS	1176	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
JACLCCHO_00753	CDS	1191	mftD	1.-.-.-	COG1304	Putative mycofactocin system heme/flavin oxidoreductase MftD
JACLCCHO_00754	CDS	384				hypothetical protein
JACLCCHO_00755	CDS	1386	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
JACLCCHO_00756	CDS	1359	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
JACLCCHO_00757	CDS	756				hypothetical protein
JACLCCHO_00758	CDS	231				hypothetical protein
JACLCCHO_00759	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
